,0,1,2,3,4,5,6,7,Target,Position_right,Position_top
Scrub-50_866-right-5,-16.15,1.2425,-16.73,0.72,-17.74,10.5075,0.24,0.135,Scrub,1,0
Scrub-50_866-right-6,-16.0,0.305,-16.535,0.345,-17.4425,9.3225,0.125,0.0575,Scrub,1,0
Scrub-50_866-right-7,-16.1075,0.4925,-16.445,0.01,-17.405,8.89,0.1825,0.155,Scrub,1,0
Scrub-50_866-right-8,-16.1375,0.9125,-16.51,0.3925,-17.4225,9.74,0.1625,0.0975,Scrub,1,0
Scrub-50_866-right-9,-16.055,0.3925,-16.55,-0.0725,-17.28,9.945,0.13,0.075,Scrub,1,0
Scrub-50_866-top-0,-15.6075,0.3525,-15.8625,1.335,-16.49,9.93,0.5,0.1175,Scrub,0,1
Scrub-50_866-top-1,-15.455,1.12,-15.9875,1.4375,-16.6925,9.21,0.3,0.095,Scrub,0,1
Scrub-50_866-top-2,-15.515,1.0775,-15.8925,1.82,-16.57,9.5075,0.4825,0.1125,Scrub,0,1
Scrub-50_866-top-3,-15.4675,0.375,-15.8425,1.3925,-16.56,9.215,0.47,0.115,Scrub,0,1
Scrub-50_866-top-4,-15.4625,0.775,-15.74,1.5025,-16.52,9.94,0.4525,0.1175,Scrub,0,1
Scrub-50_866-top-5,-15.6325,0.9875,-15.815,0.7925,-16.6975,9.8475,0.445,0.145,Scrub,0,1
Scrub-50_866-top-6,-15.675,0.905,-15.96,0.785,-16.77,9.2575,0.45,0.1075,Scrub,0,1
Scrub-50_866-top-7,-15.48,1.17,-15.945,1.675,-16.6525,9.77,0.5,0.0975,Scrub,0,1
Scrub-50_866-top-8,-15.5725,0.735,-16.0775,1.63,-16.7025,9.945,0.3525,0.1025,Scrub,0,1
Scrub-50_866-top-9,-15.7225,0.5675,-15.805,0.7125,-16.68,9.53,0.4925,0.11,Scrub,0,1
Suger-100_23-back-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-100_23-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-100_23-back-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-100_23-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-100_23-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-100_23-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-100_23-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-100_23-back-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-100_23-back-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-100_23-back-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-100_23-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-100_23-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-100_23-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-100_23-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-100_23-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-100_23-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-100_23-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-100_23-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-100_23-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-100_23-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-100_23-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-100_23-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-100_23-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-100_23-top-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-100_23-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-100_23-top-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-100_23-top-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-100_23-top-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-100_23-top-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-100_23-top-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-100_240-back-0,-19.1675,5.4425,-19.2125,8.9325,-20.8075,8.085,1.025,0.025,Suger,0,0
Suger-100_240-back-1,-19.8575,6.3175,-19.9425,8.535,-20.215,8.4025,1.015,0.05,Suger,0,0
Suger-100_240-back-2,-19.8675,7.2275,-20.1125,9.34,-20.3925,8.4225,1.0175,0.0675,Suger,0,0
Suger-100_240-back-3,-20.215,5.7425,-19.7,8.32,-20.225,8.4275,1.0,0.045,Suger,0,0
Suger-100_240-back-4,-19.16,5.9075,-20.2475,9.065,-20.2225,8.41,1.0175,0.0625,Suger,0,0
Suger-100_240-back-5,-19.765,6.8175,-19.8325,9.5375,-20.4025,7.6925,1.0125,0.05,Suger,0,0
Suger-100_240-back-6,-20.5575,7.2225,-19.62,7.78,-20.335,9.1925,1.0275,0.0475,Suger,0,0
Suger-100_240-back-7,-19.58,6.165,-19.705,9.085,-20.405,8.0575,1.025,0.0175,Suger,0,0
Suger-100_240-back-8,-20.06,6.6225,-19.8025,9.0575,-20.295,8.3775,1.08,0.0325,Suger,0,0
Suger-100_240-back-9,-19.275,6.2375,-19.8275,8.675,-20.3,8.5025,0.995,0.045,Suger,0,0
Suger-100_240-right-0,-10.8325,-1.32,-11.0975,-0.255,-12.73,6.895,1.0375,0.0525,Suger,1,0
Suger-100_240-right-1,-11.0725,-0.7225,-12.0125,0.3075,-12.84,7.13,1.0375,0.025,Suger,1,0
Suger-100_240-right-2,-10.955,-0.1875,-11.685,0.6475,-12.91,6.355,1.0475,0.0225,Suger,1,0
Suger-100_240-right-3,-11.1,-0.3425,-11.3475,0.52,-13.075,6.835,1.055,0.1,Suger,1,0
Suger-100_240-right-4,-11.0,-0.725,-11.2625,-0.185,-13.0725,7.2775,1.035,0.03,Suger,1,0
Suger-100_240-right-5,-10.8675,-0.17,-11.245,0.6375,-12.805,6.0925,1.0,0.0325,Suger,1,0
Suger-100_240-right-6,-10.73,-0.22,-11.5225,1.1325,-13.095,6.5,1.075,0.0175,Suger,1,0
Suger-100_240-right-7,-10.9025,-0.44,-11.745,1.9325,-12.9875,6.4775,1.055,0.0525,Suger,1,0
Suger-100_240-right-8,-10.965,0.01,-11.3375,1.44,-13.1125,6.5125,1.02,0.0225,Suger,1,0
Suger-100_240-right-9,-10.9375,-0.4625,-10.9225,0.29,-12.9175,6.395,1.0275,0.0575,Suger,1,0
Suger-100_240-top-0,-11.61,-0.9225,-10.9175,1.2125,-12.35,6.5375,1.0,0.0,Suger,0,1
Suger-100_240-top-1,-11.6375,-0.4125,-11.2875,1.3375,-12.625,7.59,1.0,0.0,Suger,0,1
Suger-100_240-top-2,-11.355,-0.7275,-11.455,1.4925,-12.7125,7.7,1.0025,0.0,Suger,0,1
Suger-100_240-top-3,-11.3925,-0.805,-11.5725,2.2175,-12.8775,7.4425,1.0,0.0,Suger,0,1
Suger-100_240-top-4,-11.2225,-0.9875,-11.5675,2.235,-12.3,6.125,1.0025,0.0,Suger,0,1
Suger-100_240-top-5,-11.315,-0.74,-11.225,0.9025,-12.3025,6.925,1.0,0.0,Suger,0,1
Suger-100_240-top-6,-11.8325,-0.99,-11.35,0.6925,-12.5925,7.6975,1.0,0.0,Suger,0,1
Suger-100_240-top-7,-11.9925,-0.2325,-11.2175,1.175,-12.425,7.495,1.0025,0.0,Suger,0,1
Suger-100_240-top-8,-11.5775,-0.985,-10.905,0.275,-12.335,7.265,1.0,0.0,Suger,0,1
Suger-100_240-top-9,-11.4325,-1.5325,-11.685,1.87,-12.6275,7.58,1.0,0.0,Suger,0,1
Suger-100_458-back-0,-19.275,5.5975,-19.485,8.3575,-20.8075,8.6775,1.03,0.08,Suger,0,0
Suger-100_458-back-1,-19.825,7.2425,-20.0375,9.9075,-20.2125,7.6275,1.01,0.0425,Suger,0,0
Suger-100_458-back-2,-19.3925,8.27,-19.84,10.5425,-20.245,6.1375,1.025,0.0675,Suger,0,0
Suger-100_458-back-3,-18.4325,19.2875,-19.26,20.9625,-18.89,20.035,1.0175,0.045,Suger,0,0
Suger-100_458-back-4,-20.98,7.0,-19.8775,9.02,-20.19,8.0125,1.0175,0.0525,Suger,0,0
Suger-100_458-back-5,-18.925,5.9775,-20.165,10.825,-20.2875,6.4775,0.9525,0.0275,Suger,0,0
Suger-100_458-back-6,-19.8025,7.185,-19.5575,9.485,-20.2875,7.295,1.025,0.0025,Suger,0,0
Suger-100_458-back-7,-18.5825,23.8675,-18.9525,24.755,-19.825,20.1725,0.9825,0.07,Suger,0,0
Suger-100_458-back-8,-20.8475,12.185,-20.5,12.9275,-20.665,5.815,0.9775,0.0275,Suger,0,0
Suger-100_458-back-9,-20.7975,7.985,-20.0925,9.62,-20.1725,7.36,0.9975,0.01,Suger,0,0
Suger-100_458-right-0,-11.3125,3.8325,-10.47,-2.03,-13.91,3.1425,0.99,0.09,Suger,1,0
Suger-100_458-right-1,-10.5625,-0.92,-11.375,-2.6125,-14.3575,6.875,1.0225,0.015,Suger,1,0
Suger-100_458-right-2,-11.11,-0.96,-12.0275,-2.715,-14.7475,7.46,0.9925,0.035,Suger,1,0
Suger-100_458-right-3,-11.2325,-0.075,-11.27,-2.6475,-14.495,7.005,0.99,0.05,Suger,1,0
Suger-100_458-right-4,-10.97,-0.8975,-11.61,-2.955,-15.065,7.3725,1.015,0.0425,Suger,1,0
Suger-100_458-right-5,-11.065,-0.1075,-11.125,-2.69,-14.505,7.155,0.9775,0.0275,Suger,1,0
Suger-100_458-right-6,-10.7275,-0.2575,-11.5075,-2.805,-14.3975,6.15,0.9475,0.025,Suger,1,0
Suger-100_458-right-7,-14.6725,2.6075,-15.085,-1.2975,-15.395,7.7475,0.99,0.015,Suger,1,0
Suger-100_458-right-8,-11.185,1.9025,-10.9375,-2.4,-14.3625,6.0175,0.99,0.02,Suger,1,0
Suger-100_458-right-9,-10.68,-1.495,-12.41,-2.42,-14.845,7.2875,0.9875,0.02,Suger,1,0
Suger-100_458-top-0,-10.5575,-1.5275,-10.765,-2.0225,-12.725,4.685,1.0525,0.0225,Suger,0,1
Suger-100_458-top-1,-11.085,-0.48,-10.57,-2.5925,-12.8675,5.8475,1.005,0.025,Suger,0,1
Suger-100_458-top-2,-11.17,-0.8675,-10.5625,-2.055,-12.8475,6.165,1.045,0.0825,Suger,0,1
Suger-100_458-top-3,-11.705,2.4775,-9.915,-2.535,-13.56,5.4025,1.02,0.0525,Suger,0,1
Suger-100_458-top-4,-10.8725,-1.0225,-10.5625,-2.31,-12.79,6.145,1.0,0.085,Suger,0,1
Suger-100_458-top-5,-11.285,-0.4975,-10.52,-2.31,-12.935,6.01,1.0575,0.04,Suger,0,1
Suger-100_458-top-6,-11.785,-0.395,-10.41,-1.72,-12.7975,5.96,1.0325,0.05,Suger,0,1
Suger-100_458-top-7,-11.025,-0.955,-10.2625,-1.525,-13.1025,5.7975,1.0225,0.05,Suger,0,1
Suger-100_458-top-8,-11.1075,-1.385,-10.37,-2.0475,-12.7075,6.0375,1.0725,0.0225,Suger,0,1
Suger-100_458-top-9,-11.335,-1.2875,-10.4025,-2.09,-12.915,6.1625,1.05,0.0325,Suger,0,1
Suger-150_23-back-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-150_23-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-150_23-back-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-150_23-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-150_23-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-150_23-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-150_23-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-150_23-back-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-150_23-back-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-150_23-back-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-150_23-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-150_23-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-150_23-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-150_23-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-150_23-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-150_23-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-150_23-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-150_23-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-150_23-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-150_23-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-150_23-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-150_23-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-150_23-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-150_23-top-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-150_23-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-150_23-top-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-150_23-top-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-150_23-top-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-150_23-top-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-150_23-top-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-150_240-back-0,-19.86,6.7875,-19.82,9.845,-20.8125,8.005,1.03,0.03,Suger,0,0
Suger-150_240-back-1,-19.9625,8.465,-20.3975,10.6825,-20.4775,7.3575,1.0175,0.0325,Suger,0,0
Suger-150_240-back-2,-19.97,9.695,-20.59,11.9575,-21.3775,7.71,1.0025,0.0925,Suger,0,0
Suger-150_240-back-3,-20.66,8.7675,-20.34,10.6925,-20.56,7.31,0.9975,0.0275,Suger,0,0
Suger-150_240-back-4,-19.9,10.2,-20.375,11.69,-21.3175,7.655,1.0425,0.0675,Suger,0,0
Suger-150_240-back-5,-19.8525,8.4175,-20.61,10.37,-20.545,7.715,1.05,0.06,Suger,0,0
Suger-150_240-back-6,-20.3825,8.755,-22.39,13.78,-20.555,6.9225,1.04,0.0425,Suger,0,0
Suger-150_240-back-7,-20.2325,8.62,-21.0675,11.1025,-20.445,7.6375,1.115,0.065,Suger,0,0
Suger-150_240-back-8,-20.6425,8.4825,-20.4225,10.165,-20.3725,7.625,1.0625,0.0225,Suger,0,0
Suger-150_240-back-9,-20.2075,8.615,-20.7625,11.23,-20.5425,7.495,1.0175,0.045,Suger,0,0
Suger-150_240-right-0,-10.7675,0.9675,-11.7575,3.2425,-13.8625,6.725,1.0375,0.0075,Suger,1,0
Suger-150_240-right-1,-11.425,1.9975,-12.275,3.2275,-13.3675,6.5275,1.0275,0.0025,Suger,1,0
Suger-150_240-right-2,-11.425,2.1175,-12.5325,3.9225,-13.4425,6.205,1.005,0.0,Suger,1,0
Suger-150_240-right-3,-11.395,1.6575,-12.68,3.3925,-12.9975,6.1525,1.0,0.0,Suger,1,0
Suger-150_240-right-4,-11.3775,1.2575,-12.5075,2.07,-13.0225,6.5225,1.0,0.0,Suger,1,0
Suger-150_240-right-5,-11.375,1.94,-12.74,3.92,-13.1625,6.1475,1.0075,0.0,Suger,1,0
Suger-150_240-right-6,-11.515,1.885,-12.3175,2.035,-13.075,6.5325,1.0075,0.0,Suger,1,0
Suger-150_240-right-7,-11.375,1.9175,-12.4825,3.18,-13.045,5.83,1.0125,0.0,Suger,1,0
Suger-150_240-right-8,-11.5,2.085,-12.5525,3.3475,-13.0875,6.1425,1.01,0.0,Suger,1,0
Suger-150_240-right-9,-11.3875,1.595,-12.47,3.895,-13.155,5.8,1.0075,0.0,Suger,1,0
Suger-150_240-top-0,-11.795,-0.285,-11.915,2.305,-12.47,7.4075,1.0,0.0,Suger,0,1
Suger-150_240-top-1,-11.75,1.6875,-12.01,4.515,-12.905,6.5325,1.0,0.0,Suger,0,1
Suger-150_240-top-2,-11.6325,1.9625,-11.955,4.325,-12.725,6.1275,1.0,0.0,Suger,0,1
Suger-150_240-top-3,-11.665,1.945,-11.86,4.585,-12.75,6.1525,1.0,0.0,Suger,0,1
Suger-150_240-top-4,-11.555,1.87,-12.035,4.97,-12.905,6.54,1.0,0.0,Suger,0,1
Suger-150_240-top-5,-11.5075,1.89,-12.24,5.2475,-12.785,5.8325,1.0,0.0,Suger,0,1
Suger-150_240-top-6,-11.6,1.7775,-12.235,4.995,-12.9125,6.5025,1.0,0.0,Suger,0,1
Suger-150_240-top-7,-11.42,1.905,-12.0075,4.7525,-12.745,5.8025,1.005,0.0,Suger,0,1
Suger-150_240-top-8,-11.545,1.75,-12.185,4.46,-13.0075,6.9275,1.0025,0.0,Suger,0,1
Suger-150_240-top-9,-11.82,2.0925,-11.95,4.9075,-12.915,6.53,1.0025,0.0,Suger,0,1
Suger-150_458-back-0,-20.265,7.135,-20.13,10.13,-21.1975,8.855,1.03,0.0175,Suger,0,0
Suger-150_458-back-1,-19.5275,9.66,-20.415,12.3675,-20.51,10.4475,1.095,0.07,Suger,0,0
Suger-150_458-back-2,-19.0325,21.4275,-19.66,22.03,-19.2775,21.9275,1.0125,0.015,Suger,0,0
Suger-150_458-back-3,-21.1575,12.0775,-20.555,12.1775,-20.54,5.795,1.085,0.02,Suger,0,0
Suger-150_458-back-4,-19.7525,10.69,-20.3725,13.05,-20.5575,11.285,1.0975,0.0825,Suger,0,0
Suger-150_458-back-5,-21.1275,11.9075,-21.8475,13.69,-20.59,6.16,1.085,0.02,Suger,0,0
Suger-150_458-back-6,-20.1725,8.7475,-20.42,11.1,-20.355,6.5625,1.045,0.1175,Suger,0,0
Suger-150_458-back-7,-19.5675,9.1525,-20.225,11.87,-20.7775,6.4775,1.0525,0.0325,Suger,0,0
Suger-150_458-back-8,-19.86,8.7125,-20.6075,11.4275,-20.3975,6.5475,1.055,0.0925,Suger,0,0
Suger-150_458-back-9,-19.915,8.975,-20.615,11.7375,-20.4775,6.155,1.0475,0.0975,Suger,0,0
Suger-150_458-right-0,-14.995,2.22,-15.59,-1.7375,-17.095,9.685,0.99,0.015,Suger,1,0
Suger-150_458-right-1,-11.4,3.33,-10.63,-1.9475,-14.185,6.1125,1.06,0.125,Suger,1,0
Suger-150_458-right-2,-11.725,1.645,-11.005,-2.1175,-13.91,6.0275,0.965,0.05,Suger,1,0
Suger-150_458-right-3,-11.5025,1.4325,-10.6625,-2.595,-14.895,5.7675,0.9675,0.065,Suger,1,0
Suger-150_458-right-4,-11.665,0.9875,-11.27,-2.67,-14.855,6.28,1.01,0.0325,Suger,1,0
Suger-150_458-right-5,-11.7275,0.915,-11.2275,-2.4575,-14.395,6.285,1.0125,0.065,Suger,1,0
Suger-150_458-right-6,-11.2075,1.0425,-10.6825,-2.47,-15.5025,7.3525,1.0025,0.025,Suger,1,0
Suger-150_458-right-7,-12.015,0.9875,-10.8325,-2.435,-14.0475,5.7675,1.0025,0.03,Suger,1,0
Suger-150_458-right-8,-11.89,0.0225,-11.38,-2.19,-13.695,7.245,1.0025,0.0225,Suger,1,0
Suger-150_458-right-9,-11.665,0.83,-10.87,-2.685,-13.63,6.1025,1.02,0.0175,Suger,1,0
Suger-150_458-top-0,-11.395,-0.05,-10.685,-2.025,-13.0025,6.075,1.0625,0.0475,Suger,0,1
Suger-150_458-top-1,-12.205,0.8775,-10.4725,-2.4575,-13.0875,5.745,1.0475,0.0575,Suger,0,1
Suger-150_458-top-2,-11.55,0.595,-10.3475,-2.3425,-13.1925,5.7975,1.045,0.0175,Suger,0,1
Suger-150_458-top-3,-12.975,0.5875,-10.3025,-2.2,-12.94,5.3375,1.0175,0.055,Suger,0,1
Suger-150_458-top-4,-12.465,0.79,-9.905,-1.925,-13.5375,5.825,1.0125,0.065,Suger,0,1
Suger-150_458-top-5,-12.2425,0.38,-10.235,-1.835,-13.3025,6.1275,1.0525,0.045,Suger,0,1
Suger-150_458-top-6,-12.445,0.145,-10.45,-1.7575,-13.1775,5.7875,1.0375,0.0575,Suger,0,1
Suger-150_458-top-7,-12.36,0.85,-10.1425,-2.22,-13.33,6.1425,1.015,0.0675,Suger,0,1
Suger-150_458-top-8,-11.65,0.24,-10.27,-2.6225,-13.4125,6.2025,1.015,0.01,Suger,0,1
Suger-150_458-top-9,-12.9325,0.59,-10.3425,-2.08,-13.075,5.395,1.005,0.035,Suger,0,1
Suger-50_23-back-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-50_23-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-50_23-back-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-50_23-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-50_23-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-50_23-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-50_23-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-50_23-back-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-50_23-back-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-50_23-back-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,0
Suger-50_23-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-50_23-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-50_23-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-50_23-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-50_23-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-50_23-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-50_23-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-50_23-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-50_23-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-50_23-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,1,0
Suger-50_23-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-50_23-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-50_23-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-50_23-top-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-50_23-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-50_23-top-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-50_23-top-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-50_23-top-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-50_23-top-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-50_23-top-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger,0,1
Suger-50_240-back-0,-20.4225,9.4525,-19.5275,9.355,-20.2375,6.715,1.0,0.03,Suger,0,0
Suger-50_240-back-1,-18.7125,5.2425,-18.885,7.2825,-19.4575,7.055,1.0425,0.07,Suger,0,0
Suger-50_240-back-2,-18.3975,5.4475,-19.035,7.3,-19.35,6.11,1.005,0.065,Suger,0,0
Suger-50_240-back-3,-19.515,7.4725,-19.2225,8.9,-20.4225,7.16,1.0525,0.025,Suger,0,0
Suger-50_240-back-4,-19.11,5.9625,-18.8775,7.6975,-19.5025,6.0125,1.0025,0.03,Suger,0,0
Suger-50_240-back-5,-18.5625,5.1425,-19.0225,7.6925,-19.51,6.3625,1.0,0.0275,Suger,0,0
Suger-50_240-back-6,-19.1475,5.1875,-18.865,7.4225,-19.3775,6.285,1.05,0.035,Suger,0,0
Suger-50_240-back-7,-18.845,4.7125,-18.9225,7.9775,-19.4625,6.1375,1.0475,0.015,Suger,0,0
Suger-50_240-back-8,-18.89,5.25,-19.1725,8.4775,-19.525,5.5075,1.045,0.04,Suger,0,0
Suger-50_240-back-9,-18.3925,6.6725,-18.8525,9.245,-19.1775,11.3775,1.035,0.0375,Suger,0,0
Suger-50_240-right-0,-11.08,-0.2775,-11.9325,1.4225,-13.1125,6.6275,1.01,0.0325,Suger,1,0
Suger-50_240-right-1,-10.61,-1.465,-10.3125,-0.48,-11.6175,3.26,1.06,0.0225,Suger,1,0
Suger-50_240-right-2,-10.255,-2.06,-10.15,-1.325,-11.565,3.075,1.0225,0.04,Suger,1,0
Suger-50_240-right-3,-10.48,-2.765,-10.66,-1.92,-11.455,4.205,1.0075,0.055,Suger,1,0
Suger-50_240-right-4,-10.2375,-2.2525,-10.5775,-2.15,-11.43,4.4325,1.005,0.0425,Suger,1,0
Suger-50_240-right-5,-10.345,-2.0975,-10.52,-1.9525,-11.87,4.8375,1.04,0.04,Suger,1,0
Suger-50_240-right-6,-10.4525,-2.3175,-10.575,-1.1975,-11.575,4.0325,1.0525,0.035,Suger,1,0
Suger-50_240-right-7,-10.3075,-2.375,-10.24,-1.5525,-11.855,4.2025,1.0975,0.02,Suger,1,0
Suger-50_240-right-8,-10.4675,-1.8975,-10.3625,-1.155,-11.755,3.9875,1.0125,0.07,Suger,1,0
Suger-50_240-right-9,-10.6425,-2.4825,-10.1625,-1.64,-11.885,4.53,1.04,0.0475,Suger,1,0
