,1_0,1_1,1_2,1_3,1_4,1_5,1_6,1_7,2_0,2_1,2_2,2_3,2_4,2_5,2_6,2_7,3_0,3_1,3_2,3_3,3_4,3_5,3_6,3_7,Target
Suger-100_240-right-7,-24.0,0.0,-25.0,0.0,-24.0,0.0,1.0,0.0,11.0,-1.0,9.0,4.0,5.0,17.0,1.0,0.0,12.0,-1.0,9.0,6.0,5.0,17.0,1.0,0.0,Suger
Suger-100_240-right-8,-19.0,-3.0,-21.0,0.0,-24.0,0.0,1.0,0.0,11.0,0.0,9.0,3.0,5.0,17.0,1.0,0.0,11.0,0.0,10.0,4.0,4.0,17.0,1.0,0.0,Suger
Suger-100_240-right-9,-25.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,11.0,-2.0,11.0,0.0,5.0,16.0,1.0,0.0,11.0,-1.0,8.0,3.0,4.0,17.0,1.0,0.0,Suger
Suger-100_240-top-0,-19.0,0.0,-21.0,0.0,-24.0,0.0,1.0,0.0,9.0,-1.0,9.0,3.0,6.0,17.0,1.0,0.0,8.0,-2.0,10.0,3.0,6.0,17.0,1.0,0.0,Suger
Suger-100_240-top-1,-16.0,-3.0,-19.0,0.0,-23.0,0.0,1.0,0.0,7.0,-2.0,8.0,2.0,6.0,20.0,1.0,0.0,8.0,-1.0,9.0,3.0,5.0,20.0,1.0,0.0,Suger
Suger-100_240-top-2,-17.0,-4.0,-18.0,0.0,-23.0,0.0,1.0,0.0,9.0,-2.0,8.0,3.0,5.0,20.0,1.0,0.0,9.0,-2.0,8.0,4.0,5.0,20.0,1.0,0.0,Suger
Suger-100_240-top-3,-22.0,-2.0,-23.0,0.0,-25.0,0.0,1.0,0.0,9.0,-3.0,8.0,4.0,5.0,19.0,1.0,0.0,9.0,-2.0,8.0,6.0,5.0,20.0,1.0,0.0,Suger
Suger-100_240-top-4,-17.0,-5.0,-19.0,0.0,-23.0,0.0,1.0,0.0,8.0,-3.0,8.0,5.0,7.0,16.0,1.0,0.0,9.0,-2.0,8.0,6.0,6.0,16.0,1.0,0.0,Suger
Suger-100_240-top-5,-22.0,-1.0,-22.0,0.0,-24.0,0.0,1.0,0.0,9.0,-2.0,9.0,1.0,6.0,18.0,1.0,0.0,9.0,-2.0,10.0,2.0,6.0,18.0,1.0,0.0,Suger
Suger-100_240-top-6,-18.0,-3.0,-21.0,0.0,-24.0,0.0,1.0,0.0,6.0,-3.0,8.0,0.0,6.0,20.0,1.0,0.0,7.0,-2.0,9.0,2.0,5.0,20.0,1.0,0.0,Suger
Suger-100_240-top-7,-22.0,-2.0,-21.0,0.0,-24.0,0.0,1.0,0.0,7.0,-1.0,9.0,2.0,6.0,20.0,1.0,0.0,7.0,0.0,9.0,3.0,3.0,19.0,1.0,0.0,Suger
Suger-100_240-top-8,-18.0,-3.0,-22.0,0.0,-24.0,0.0,1.0,0.0,7.0,-2.0,10.0,0.0,6.0,19.0,1.0,0.0,5.0,-2.0,10.0,0.0,6.0,19.0,1.0,0.0,Suger
Suger-100_240-top-9,-23.0,0.0,-24.0,0.0,-24.0,0.0,1.0,0.0,7.0,-4.0,8.0,4.0,6.0,20.0,1.0,0.0,9.0,-3.0,9.0,5.0,5.0,20.0,1.0,0.0,Suger
Suger-100_458-back-0,-25.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-9.0,13.0,-10.0,21.0,-12.0,19.0,1.0,0.0,-10.0,15.0,-11.0,23.0,-17.0,25.0,1.0,0.0,Suger
Suger-100_458-back-1,-24.0,0.0,-21.0,0.0,-25.0,0.0,1.0,0.0,-12.0,19.0,-13.0,27.0,-14.0,19.0,1.0,0.0,-12.0,19.0,-13.0,26.0,-14.0,20.0,1.0,0.0,Suger
Suger-100_458-back-2,-17.0,0.0,-20.0,0.0,-25.0,0.0,1.0,0.0,-12.0,21.0,-12.0,26.0,-14.0,17.0,1.0,0.0,-12.0,22.0,-12.0,28.0,-14.0,17.0,1.0,0.0,Suger
Suger-100_458-back-3,-24.0,0.0,-22.0,0.0,-26.0,0.0,1.0,0.0,-11.0,19.0,-11.0,28.0,-12.0,13.0,1.0,0.0,-7.0,39.0,-8.0,43.0,-8.0,50.0,1.0,0.0,Suger
Suger-100_458-back-4,-25.0,0.0,-22.0,0.0,-25.0,0.0,1.0,0.0,-16.0,18.0,-12.0,23.0,-14.0,20.0,1.0,0.0,-15.0,19.0,-12.0,24.0,-14.0,21.0,1.0,0.0,Suger
Suger-100_458-back-5,-25.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-10.0,15.0,-12.0,27.0,-14.0,16.0,1.0,0.0,-10.0,16.0,-13.0,31.0,-14.0,17.0,1.0,0.0,Suger
Suger-100_458-back-6,-17.0,0.0,-18.0,0.0,-24.0,0.0,1.0,0.0,-11.0,18.0,-11.0,24.0,-14.0,19.0,1.0,0.0,-12.0,19.0,-11.0,27.0,-14.0,19.0,1.0,0.0,Suger
Suger-100_458-back-7,-24.0,0.0,-21.0,0.0,-25.0,0.0,1.0,0.0,-12.0,35.0,-11.0,38.0,-19.0,9.0,1.0,0.0,-8.0,66.0,-8.0,79.0,-8.0,68.0,0.0,0.0,Suger
Suger-100_458-back-8,-19.0,0.0,-20.0,0.0,-24.0,0.0,1.0,0.0,-16.0,28.0,-14.0,35.0,-15.0,15.0,1.0,0.0,-16.0,32.0,-14.0,33.0,-16.0,15.0,1.0,0.0,Suger
Suger-100_458-back-9,-24.0,0.0,-26.0,0.0,-24.0,0.0,1.0,0.0,-13.0,20.0,-12.0,24.0,-14.0,19.0,1.0,0.0,-17.0,21.0,-11.0,26.0,-14.0,19.0,1.0,0.0,Suger
Suger-100_458-right-0,-23.0,-3.0,-27.0,0.0,-24.0,1.0,1.0,1.0,9.0,9.0,11.0,-3.0,6.0,5.0,1.0,0.0,10.0,11.0,13.0,-3.0,2.0,10.0,1.0,0.0,Suger
Suger-100_458-right-1,-24.0,0.0,-25.0,-2.0,-24.0,0.0,1.0,0.0,11.0,-3.0,8.0,-4.0,4.0,18.0,1.0,0.0,11.0,-2.0,10.0,-4.0,3.0,19.0,0.0,0.0,Suger
Suger-100_458-right-2,-23.0,-4.0,-24.0,-2.0,-25.0,0.0,1.0,0.0,10.0,-2.0,7.0,-4.0,3.0,20.0,1.0,1.0,9.0,-2.0,8.0,-4.0,3.0,21.0,1.0,0.0,Suger
Suger-100_458-right-3,-24.0,-2.0,-24.0,-2.0,-25.0,0.0,1.0,0.0,10.0,0.0,8.0,-4.0,4.0,17.0,1.0,0.0,9.0,0.0,10.0,-4.0,3.0,18.0,1.0,0.0,Suger
Suger-100_458-right-4,-23.0,-4.0,-26.0,-4.0,-25.0,0.0,1.0,0.0,11.0,-3.0,8.0,-4.0,3.0,20.0,1.0,0.0,10.0,-2.0,10.0,-4.0,2.0,20.0,1.0,0.0,Suger
Suger-100_458-right-5,-24.0,-1.0,-24.0,-2.0,-25.0,0.0,1.0,0.0,10.0,1.0,8.0,-4.0,4.0,18.0,1.0,0.0,10.0,0.0,11.0,-3.0,1.0,19.0,1.0,0.0,Suger
Suger-100_458-right-6,-24.0,-3.0,-22.0,-3.0,-25.0,0.0,0.0,0.0,11.0,-1.0,7.0,-4.0,4.0,18.0,1.0,0.0,11.0,0.0,10.0,-4.0,3.0,16.0,1.0,0.0,Suger
Suger-100_458-right-7,-25.0,0.0,-26.0,-2.0,-25.0,0.0,1.0,0.0,12.0,1.0,9.0,-4.0,8.0,8.0,1.0,0.0,16.0,17.0,16.0,0.0,14.0,39.0,5.0,0.0,Suger
Suger-100_458-right-8,-25.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,10.0,5.0,9.0,-4.0,3.0,16.0,1.0,0.0,10.0,5.0,11.0,-4.0,3.0,16.0,1.0,0.0,Suger
Suger-100_458-right-9,-25.0,0.0,-24.0,-2.0,-25.0,0.0,1.0,0.0,10.0,-4.0,6.0,-4.0,4.0,20.0,1.0,0.0,12.0,-4.0,8.0,-4.0,3.0,20.0,0.0,0.0,Suger
Suger-100_458-top-0,-18.0,-2.0,-19.0,1.0,-24.0,0.0,1.0,0.0,11.0,-4.0,11.0,-3.0,6.0,12.0,1.0,0.0,11.0,-4.0,11.0,-3.0,5.0,13.0,1.0,0.0,Suger
Suger-100_458-top-1,-19.0,-1.0,-20.0,-2.0,-24.0,0.0,1.0,0.0,9.0,-2.0,11.0,-3.0,5.0,14.0,1.0,0.0,10.0,0.0,11.0,-3.0,5.0,15.0,1.0,0.0,Suger
Suger-100_458-top-2,-19.0,0.0,-20.0,-1.0,-24.0,0.0,1.0,0.0,9.0,-3.0,11.0,-3.0,5.0,16.0,1.0,0.0,9.0,-2.0,11.0,-3.0,5.0,16.0,1.0,0.0,Suger
Suger-100_458-top-3,-20.0,-2.0,-26.0,-1.0,-24.0,0.0,1.0,0.0,7.0,6.0,13.0,-3.0,3.0,14.0,1.0,0.0,8.0,7.0,13.0,-3.0,3.0,14.0,5.0,0.0,Suger
Suger-100_458-top-4,-20.0,-1.0,-21.0,-2.0,-24.0,0.0,1.0,0.0,10.0,-3.0,11.0,-3.0,5.0,16.0,1.0,0.0,10.0,-2.0,11.0,-3.0,5.0,16.0,1.0,0.0,Suger
Suger-100_458-top-5,-18.0,-3.0,-20.0,-1.0,-23.0,0.0,1.0,0.0,9.0,-2.0,11.0,-3.0,5.0,16.0,2.0,0.0,9.0,0.0,11.0,-3.0,4.0,16.0,1.0,0.0,Suger
Suger-100_458-top-6,-19.0,-5.0,-17.0,-2.0,-23.0,0.0,1.0,0.0,7.0,-4.0,12.0,-3.0,5.0,14.0,1.0,0.0,7.0,0.0,12.0,-3.0,5.0,16.0,1.0,0.0,Suger
Suger-100_458-top-7,-20.0,-2.0,-21.0,0.0,-24.0,0.0,1.0,0.0,9.0,-3.0,12.0,-3.0,4.0,16.0,1.0,0.0,10.0,-2.0,12.0,-3.0,4.0,16.0,1.0,0.0,Suger
Suger-100_458-top-8,-14.0,-6.0,-15.0,-1.0,-19.0,0.0,1.0,0.0,9.0,-4.0,11.0,-3.0,5.0,16.0,1.0,0.0,9.0,-3.0,12.0,-3.0,5.0,15.0,1.0,0.0,Suger
Suger-100_458-top-9,-24.0,0.0,-24.0,-2.0,-24.0,0.0,1.0,0.0,8.0,-4.0,12.0,-3.0,4.0,16.0,1.0,0.0,8.0,-3.0,12.0,-3.0,4.0,16.0,1.0,0.0,Suger
Suger-150_23-back-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-back-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-back-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-back-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-back-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-top-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-top-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-top-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-top-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-top-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-top-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_23-top-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Suger
Suger-150_240-back-0,-21.0,0.0,-19.0,0.0,-24.0,0.0,1.0,0.0,-13.0,16.0,-12.0,24.0,-14.0,21.0,1.0,0.0,-13.0,19.0,-12.0,25.0,-15.0,21.0,1.0,0.0,Suger
Suger-150_240-back-1,-22.0,0.0,-19.0,0.0,-24.0,0.0,1.0,0.0,-12.0,21.0,-13.0,26.0,-14.0,19.0,1.0,0.0,-13.0,22.0,-13.0,28.0,-15.0,19.0,1.0,0.0,Suger
Suger-150_240-back-2,-18.0,0.0,-20.0,0.0,-24.0,0.0,1.0,0.0,-14.0,24.0,-14.0,29.0,-14.0,18.0,1.0,0.0,-13.0,26.0,-13.0,34.0,-17.0,20.0,1.0,0.0,Suger
Suger-150_240-back-3,-25.0,0.0,-24.0,-2.0,-25.0,0.0,1.0,0.0,-15.0,22.0,-13.0,27.0,-14.0,19.0,1.0,0.0,-13.0,24.0,-13.0,28.0,-15.0,19.0,1.0,0.0,Suger
Suger-150_240-back-4,-22.0,0.0,-22.0,0.0,-25.0,0.0,1.0,0.0,-13.0,25.0,-13.0,28.0,-15.0,19.0,1.0,0.0,-13.0,26.0,-13.0,29.0,-16.0,20.0,1.0,0.0,Suger
Suger-150_240-back-5,-25.0,0.0,-25.0,0.0,-25.0,0.0,1.0,0.0,-13.0,21.0,-13.0,26.0,-14.0,20.0,1.0,0.0,-13.0,22.0,-13.0,27.0,-15.0,20.0,5.0,0.0,Suger
Suger-150_240-back-6,-16.0,0.0,-18.0,0.0,-24.0,0.0,1.0,0.0,-14.0,22.0,-18.0,35.0,-14.0,18.0,1.0,0.0,-14.0,23.0,-18.0,36.0,-14.0,18.0,1.0,0.0,Suger
Suger-150_240-back-7,-24.0,0.0,-20.0,0.0,-25.0,0.0,0.0,0.0,-12.0,21.0,-13.0,26.0,-15.0,20.0,1.0,0.0,-13.0,19.0,-14.0,29.0,-15.0,20.0,1.0,0.0,Suger
Suger-150_240-back-8,-25.0,0.0,-22.0,-4.0,-25.0,0.0,1.0,0.0,-14.0,21.0,-13.0,26.0,-14.0,20.0,1.0,0.0,-14.0,23.0,-13.0,26.0,-14.0,19.0,1.0,0.0,Suger
Suger-150_240-back-9,-22.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-12.0,22.0,-14.0,27.0,-15.0,19.0,1.0,0.0,-13.0,23.0,-14.0,29.0,-15.0,20.0,1.0,0.0,Suger
Suger-150_240-right-0,-19.0,-3.0,-20.0,0.0,-24.0,0.0,0.0,0.0,10.0,1.0,9.0,9.0,4.0,16.0,1.0,0.0,11.0,2.0,9.0,10.0,4.0,16.0,1.0,0.0,Suger
Suger-150_240-right-1,-23.0,0.0,-23.0,0.0,-24.0,0.0,1.0,0.0,10.0,5.0,8.0,6.0,4.0,16.0,1.0,0.0,10.0,6.0,7.0,10.0,3.0,17.0,1.0,0.0,Suger
Suger-150_240-right-2,-23.0,0.0,-25.0,0.0,-24.0,0.0,1.0,0.0,10.0,6.0,7.0,9.0,3.0,16.0,1.0,0.0,10.0,6.0,7.0,11.0,3.0,16.0,1.0,0.0,Suger
Suger-150_240-right-3,-17.0,-5.0,-18.0,0.0,-24.0,0.0,1.0,0.0,10.0,4.0,7.0,6.0,5.0,16.0,1.0,0.0,10.0,5.0,7.0,10.0,4.0,16.0,1.0,0.0,Suger
Suger-150_240-right-4,-20.0,-2.0,-22.0,0.0,-24.0,0.0,1.0,0.0,10.0,3.0,7.0,4.0,5.0,17.0,1.0,0.0,10.0,4.0,8.0,6.0,4.0,17.0,1.0,0.0,Suger
Suger-150_240-right-5,-18.0,-4.0,-19.0,0.0,-24.0,0.0,1.0,0.0,10.0,5.0,7.0,8.0,4.0,16.0,1.0,0.0,10.0,6.0,7.0,8.0,4.0,16.0,1.0,0.0,Suger
Suger-150_240-right-6,-25.0,0.0,-25.0,0.0,-24.0,0.0,1.0,0.0,10.0,5.0,8.0,4.0,4.0,17.0,1.0,0.0,10.0,5.0,8.0,6.0,4.0,17.0,1.0,0.0,Suger
Suger-150_240-right-7,-21.0,-1.0,-23.0,0.0,-25.0,0.0,1.0,0.0,10.0,5.0,7.0,6.0,4.0,15.0,1.0,0.0,10.0,6.0,8.0,9.0,4.0,15.0,1.0,0.0,Suger
Suger-150_240-right-8,-22.0,-1.0,-23.0,0.0,-24.0,0.0,1.0,0.0,10.0,6.0,7.0,7.0,4.0,16.0,1.0,0.0,10.0,6.0,7.0,10.0,4.0,16.0,1.0,0.0,Suger
Suger-150_240-right-9,-24.0,0.0,-25.0,0.0,-24.0,0.0,2.0,0.0,10.0,4.0,7.0,8.0,4.0,15.0,1.0,0.0,10.0,5.0,8.0,11.0,4.0,16.0,1.0,0.0,Suger
Suger-150_240-top-0,-23.0,-1.0,-23.0,-1.0,-24.0,0.0,1.0,0.0,8.0,-2.0,7.0,5.0,6.0,19.0,1.0,0.0,7.0,0.0,7.0,6.0,6.0,20.0,1.0,0.0,Suger
Suger-150_240-top-1,-15.0,-6.0,-16.0,-2.0,-20.0,0.0,1.0,0.0,8.0,5.0,7.0,11.0,5.0,16.0,1.0,0.0,8.0,6.0,7.0,12.0,5.0,17.0,1.0,0.0,Suger
Suger-150_240-top-2,-20.0,-2.0,-21.0,0.0,-24.0,0.0,1.0,0.0,7.0,4.0,7.0,10.0,5.0,16.0,1.0,0.0,8.0,6.0,7.0,11.0,5.0,16.0,1.0,0.0,Suger
Suger-150_240-top-3,-19.0,-3.0,-20.0,0.0,-24.0,0.0,1.0,0.0,8.0,5.0,8.0,11.0,5.0,16.0,1.0,0.0,7.0,6.0,7.0,12.0,5.0,16.0,1.0,0.0,Suger
Suger-150_240-top-4,-18.0,-4.0,-20.0,0.0,-24.0,0.0,1.0,0.0,8.0,4.0,6.0,11.0,5.0,17.0,1.0,0.0,8.0,5.0,6.0,13.0,4.0,17.0,1.0,0.0,Suger
Suger-150_240-top-5,-16.0,-5.0,-18.0,0.0,-22.0,0.0,1.0,0.0,8.0,4.0,6.0,12.0,5.0,15.0,1.0,0.0,8.0,6.0,6.0,14.0,5.0,15.0,1.0,0.0,Suger
Suger-150_240-top-6,-16.0,-5.0,-18.0,0.0,-22.0,0.0,1.0,0.0,8.0,4.0,6.0,12.0,5.0,17.0,1.0,0.0,8.0,5.0,6.0,13.0,4.0,17.0,1.0,0.0,Suger
Suger-150_240-top-7,-18.0,-4.0,-20.0,0.0,-24.0,0.0,1.0,0.0,8.0,5.0,7.0,11.0,5.0,15.0,1.0,0.0,8.0,6.0,6.0,12.0,5.0,13.0,1.0,0.0,Suger
Suger-150_240-top-8,-23.0,0.0,-24.0,0.0,-24.0,0.0,1.0,0.0,8.0,4.0,6.0,11.0,5.0,18.0,1.0,0.0,8.0,5.0,6.0,12.0,4.0,18.0,1.0,0.0,Suger
Suger-150_240-top-9,-17.0,-4.0,-18.0,-1.0,-23.0,0.0,1.0,0.0,8.0,5.0,7.0,12.0,5.0,17.0,1.0,0.0,7.0,6.0,7.0,13.0,4.0,17.0,1.0,0.0,Suger
Suger-150_458-back-0,-24.0,0.0,-20.0,0.0,-25.0,0.0,1.0,0.0,-12.0,16.0,-13.0,24.0,-13.0,20.0,1.0,0.0,-14.0,20.0,-13.0,28.0,-18.0,24.0,1.0,0.0,Suger
Suger-150_458-back-1,-24.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-13.0,20.0,-14.0,26.0,-14.0,20.0,1.0,0.0,-13.0,24.0,-13.0,27.0,-14.0,20.0,1.0,0.0,Suger
Suger-150_458-back-2,-25.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-14.0,22.0,-14.0,26.0,-14.0,19.0,1.0,1.0,-8.0,52.0,-10.0,48.0,-8.0,69.0,1.0,0.0,Suger
Suger-150_458-back-3,-25.0,0.0,-23.0,0.0,-25.0,0.0,1.0,0.0,-16.0,31.0,-14.0,31.0,-15.0,15.0,1.0,0.0,-15.0,32.0,-14.0,33.0,-15.0,16.0,1.0,0.0,Suger
Suger-150_458-back-4,-19.0,0.0,-22.0,0.0,-25.0,0.0,1.0,0.0,-14.0,22.0,-14.0,26.0,-14.0,20.0,1.0,0.0,-13.0,26.0,-13.0,29.0,-16.0,20.0,1.0,0.0,Suger
Suger-150_458-back-5,-25.0,0.0,-26.0,0.0,-25.0,0.0,1.0,0.0,-16.0,31.0,-17.0,37.0,-15.0,16.0,1.0,0.0,-17.0,32.0,-17.0,35.0,-15.0,16.0,1.0,0.0,Suger
Suger-150_458-back-6,-24.0,0.0,-20.0,0.0,-25.0,0.0,1.0,0.0,-13.0,22.0,-13.0,27.0,-14.0,17.0,1.0,0.0,-13.0,23.0,-13.0,29.0,-15.0,17.0,1.0,0.0,Suger
Suger-150_458-back-7,-25.0,0.0,-25.0,0.0,-25.0,0.0,2.0,0.0,-13.0,23.0,-13.0,28.0,-14.0,16.0,1.0,0.0,-13.0,25.0,-13.0,34.0,-15.0,16.0,1.0,0.0,Suger
Suger-150_458-back-8,-25.0,0.0,-23.0,-5.0,-25.0,0.0,1.0,0.0,-13.0,22.0,-13.0,30.0,-14.0,17.0,1.0,0.0,-13.0,23.0,-14.0,29.0,-14.0,17.0,1.0,0.0,Suger
Suger-150_458-back-9,-24.0,0.0,-24.0,0.0,-25.0,0.0,1.0,0.0,-14.0,22.0,-13.0,29.0,-14.0,16.0,1.0,0.0,-13.0,26.0,-13.0,31.0,-15.0,16.0,1.0,0.0,Suger
Suger-150_458-right-0,-24.0,0.0,-24.0,-1.0,-25.0,0.0,1.0,0.0,10.0,0.0,8.0,-4.0,3.0,19.0,1.0,0.0,18.0,8.0,17.0,-2.0,10.0,36.0,1.0,0.0,Suger
Suger-150_458-right-1,-24.0,-2.0,-24.0,0.0,-25.0,0.0,1.0,0.0,8.0,9.0,14.0,-1.0,3.0,16.0,1.0,0.0,9.0,9.0,9.0,-6.0,2.0,16.0,1.0,0.0,Suger
Suger-150_458-right-2,-23.0,-5.0,-23.0,-2.0,-25.0,0.0,1.0,0.0,9.0,4.0,10.0,-3.0,3.0,16.0,1.0,0.0,8.0,5.0,11.0,-4.0,2.0,16.0,1.0,0.0,Suger
Suger-150_458-right-3,-25.0,0.0,-23.0,5.0,-25.0,0.0,1.0,0.0,10.0,3.0,7.0,-4.0,3.0,16.0,1.0,0.0,8.0,4.0,15.0,-4.0,2.0,16.0,1.0,0.0,Suger
Suger-150_458-right-4,-23.0,-3.0,-26.0,-3.0,-25.0,0.0,1.0,0.0,9.0,2.0,9.0,-3.0,3.0,16.0,1.0,0.0,8.0,2.0,10.0,-3.0,2.0,17.0,1.0,0.0,Suger
